id,date,x_s,UTM_E,UTM_N
usa_NC_0034_0147,01-Jan-1946,11101.8565850689,456918.686070568,3928812.7301249
usa_NC_0034_0146,01-Jan-1917,11033.0430122367,456856.451400388,3928772.99879056
usa_NC_0034_0145,01-Jan-1917,11035.7832266409,456869.972984384,3928719.31589009
usa_NC_0034_0144,01-Jan-1917,11030.0438105597,456874.510797706,3928667.31696625
usa_NC_0034_0143,01-Jan-1917,11019.6154114751,456874.08170117,3928616.24498936
usa_NC_0034_0142,01-Jan-1917,11009.0413380909,456873.489888251,3928565.24388519
usa_NC_0034_0141,01-Jan-1917,10997.734164433,456872.11561149,3928514.41728574
usa_NC_0034_0140,01-Jan-1917,10985.173107388,456869.410555013,3928463.85145174
usa_NC_0034_0139,01-Jan-1917,10970.3740812954,456864.338882969,3928413.70800032
usa_NC_0034_0138,01-Jan-1917,10950.3416667888,456853.759759679,3928364.41829827
usa_NC_0034_0137,01-Jan-1917,10931.6941348525,456844.662145674,3928314.78205291
usa_NC_0034_0136,01-Jan-1917,10915.9803883017,456838.654456526,3928264.65468031
usa_NC_0034_0135,01-Jan-1917,10894.1294928802,456826.188964755,3928215.52480224
usa_NC_0034_0134,01-Jan-1917,10873.5427709893,456815.058519651,3928166.16531908
usa_NC_0034_0133,01-Jan-1852,10792.6750919879,456740.599889466,3928126.09142803
usa_NC_0034_0132,01-Jan-1852,10780.1445604309,456737.976162752,3928075.27437048
usa_NC_0034_0131,01-Jan-1852,10760.7525704571,456728.085977688,3928025.80524796
usa_NC_0034_0130,01-Jan-1852,10745.4527762606,456722.486544467,3927975.74733664
usa_NC_0034_0129,01-Jan-1852,10733.3572187836,456720.24679934,3927925.2284986
usa_NC_0034_0128,01-Jan-1852,10719.931710481,456716.608998301,3927874.91890564
usa_NC_0034_0127,01-Jan-1852,10698.2575897681,456704.322132934,3927825.79725013
usa_NC_0034_0126,01-Jan-1852,10677.4413971814,456692.937350728,3927776.53950515
usa_NC_0034_0125,01-Jan-1852,10657.8508453489,456682.838967081,3927727.09896376
usa_NC_0034_0124,01-Jan-1852,10637.7115753901,456672.167594166,3927677.72559699
usa_NC_0034_0123,01-Jan-1852,10621.2983018711,456665.398861381,3927627.83686933
usa_NC_0034_0122,01-Jan-1852,10597.8601411844,456651.277843444,3927578.89155878
usa_NC_0034_0121,01-Jan-1852,10573.0133988347,456635.680330447,3927530.14675472
usa_NC_0034_0120,01-Jan-1852,10553.5235956082,456625.584946174,3927481.20535454
usa_NC_0034_0119,01-Jan-1852,10535.148059194,456616.617024749,3927432.30815606
usa_NC_0034_0118,01-Jan-1852,10517.4278321468,456608.332560038,3927383.33493055
usa_NC_0034_0117,01-Jan-1852,10500.6451581087,456601.027416089,3927334.24544006
usa_NC_0034_0116,01-Jan-1852,10481.8671001276,456591.631239506,3927285.43719876
usa_NC_0034_0115,01-Jan-1852,10464.5298382525,456583.741347604,3927236.44377281
usa_NC_0034_0114,01-Jan-1852,10445.0198516224,456573.573634264,3927187.76133218
usa_NC_0034_0113,01-Jan-1852,10428.7104473875,456566.745032736,3927138.70228708
usa_NC_0034_0112,01-Jan-1852,10411.6874928665,456559.11509367,3927090.01196734
usa_NC_0034_0111,01-Jan-1852,10398.261962862,456555.253147881,3927040.82396772
usa_NC_0034_0110,01-Jan-1852,10394.8544505783,456561.89883703,3926990.17686966
usa_NC_0034_0109,01-Jan-1852,10379.8288289571,456556.360056049,3926941.21461907
usa_NC_0034_0108,01-Jan-1852,10364.7123493482,456550.723519781,3926892.27789613
usa_NC_0034_0107,01-Jan-1852,10348.5116600219,456543.926651272,3926843.61485284
usa_NC_0034_0106,01-Jan-1852,10328.0760221322,456532.75284564,3926795.24339022
usa_NC_0034_0105,01-Jan-1852,10319.4744675798,456533.997534591,3926745.11811622
usa_NC_0034_0104,01-Jan-1852,10302.6001562622,456526.708133918,3926695.4821872
usa_NC_0034_0103,01-Jan-1852,10287.231989409,456521.051540548,3926645.36139988
usa_NC_0034_0102,01-Jan-1852,10269.8240207505,456513.252060815,3926595.55467913
usa_NC_0034_0101,01-Jan-1852,10253.3205857792,456506.403310019,3926545.60626982
usa_NC_0034_0100,01-Jan-1852,10239.4570128208,456502.32607526,3926495.26018839
usa_NC_0034_0099,01-Jan-1852,10223.4101486847,456495.956347067,3926445.24459271
usa_NC_0034_0098,01-Jan-1852,10208.5407363348,456490.821971337,3926395.05573119
usa_NC_0034_0097,01-Jan-1852,10193.6721104723,456485.687756327,3926344.87007905
usa_NC_0034_0096,01-Jan-1852,10173.6816128155,456475.144645342,3926295.61407258
usa_NC_0034_0095,01-Jan-1852,10164.997211822,456476.332071621,3926245.35257146
usa_NC_0034_0094,01-Jan-1852,10155.5810574409,456476.736650068,3926195.27437026
usa_NC_0034_0093,01-Jan-1852,10133.2580290483,456463.605152695,3926147.06799298
usa_NC_0034_0092,01-Jan-1852,10115.898074521,456455.680087616,3926098.13477915
usa_NC_0034_0091,01-Jan-1852,10103.067568095,456452.508163764,3926048.53024069
usa_NC_0034_0090,01-Jan-1852,10090.1348982401,456449.23097788,3925998.93110131
usa_NC_0034_0089,01-Jan-1852,10077.1897364317,456445.942598028,3925949.32423042
usa_NC_0034_0088,01-Jan-1852,10064.241396353,456442.652797715,3925899.70824836
usa_NC_0034_0087,01-Jan-1852,10042.9230955001,456430.579578093,3925851.33328818
usa_NC_0034_0086,01-Jan-1852,10020.5063103172,456417.353284298,3925803.12283781
usa_NC_0034_0085,01-Jan-1852,9994.2242571259,456400.068843774,3925755.49521569
usa_NC_0034_0084,01-Jan-1852,9977.66534558321,456392.992267515,3925706.40381608
usa_NC_0034_0083,01-Jan-1852,9964.18794945136,456389.152615197,3925656.83956276
usa_NC_0034_0082,01-Jan-1852,9946.42368208123,456380.812758952,3925607.91878584
usa_NC_0034_0081,01-Jan-1852,9937.36568009488,456381.673893566,3925557.38356906
usa_NC_0034_0080,01-Jan-1852,9926.28210226415,456380.408202467,3925507.15464484
usa_NC_0034_0079,01-Jan-1852,9908.57326870259,456372.215224409,3925457.78173039
usa_NC_0034_0078,01-Jan-1852,9894.36030130729,456367.701760225,3925407.83563648
usa_NC_0034_0077,01-Jan-1852,9882.33476983931,456365.483613488,3925357.56607634
usa_NC_0034_0076,01-Jan-1852,9871.0510802887,456364.043019502,3925307.19119971
usa_NC_0034_0075,01-Jan-1852,9858.19230715293,456360.949440503,3925257.05034059
usa_NC_0034_0074,01-Jan-1852,9843.69245556862,456356.134583373,3925207.14847113
usa_NC_0034_0073,01-Jan-1852,9831.34856549953,456353.580460396,3925156.93557954
usa_NC_0034_0072,01-Jan-1852,9820.17430198925,456352.251883338,3925106.55856317
usa_NC_0034_0071,01-Jan-1852,9808.76869197626,456350.679838006,3925056.21932048
usa_NC_0034_0070,01-Jan-1852,9800.51829702341,456352.480864078,3925005.10200333
usa_NC_0034_0069,01-Jan-1852,9788.00472410069,456349.838786549,3924954.46332526
usa_NC_0034_0068,01-Jan-1852,9773.55490063978,456345.169260217,3924904.08947512
usa_NC_0034_0067,01-Jan-1852,9765.87117851503,456347.584299137,3924852.79131441
usa_NC_0034_0066,01-Jan-1852,9759.21540549132,456351.094481333,3924801.25858871
usa_NC_0034_0065,01-Jan-1852,9750.67763208902,456352.626780899,3924750.01949858
usa_NC_0034_0064,01-Jan-1852,9743.6685394843,456355.741640369,3924698.66201677
usa_NC_0034_0063,01-Jan-1852,9729.64032977809,456351.534030947,3924648.12818679
usa_NC_0034_0062,01-Jan-1852,9710.70994791507,456342.226924229,3924598.09685085
usa_NC_0034_0061,01-Jan-1852,9691.80845618956,456332.959612409,3924548.01380166
usa_NC_0034_0060,01-Jan-1852,9673.30373424786,456324.113947042,3924497.84551459
usa_NC_0034_0059,01-Jan-1852,9656.79190859945,456317.34448243,3924447.45750737
usa_NC_0034_0058,01-Jan-1852,9646.1533720593,456316.666982961,3924396.55623535
usa_NC_0034_0057,01-Jan-1852,9633.05563449343,456313.436732215,3924345.87982356
usa_NC_0034_0056,01-Jan-1852,9626.77793922385,456317.259877002,3924294.71036346
usa_NC_0034_0055,01-Jan-1852,9611.27936988254,456311.538492891,3924244.24832912
usa_NC_0034_0054,01-Jan-1852,9601.75610294517,456311.908141586,3924193.79830105
usa_NC_0034_0053,01-Jan-1852,9593.74662275021,456313.812700429,3924143.39232952
usa_NC_0034_0052,01-Jan-1852,9584.82222397392,456314.769612274,3924093.05962608
usa_NC_0034_0051,01-Jan-1852,9578.22645740343,456318.127924761,3924042.5931446
usa_NC_0034_0050,01-Jan-1852,9563.53953541972,456313.13207669,3923992.64234351
usa_NC_0034_0049,01-Jan-1852,9550.2243503547,456309.552063453,3923942.60657229
usa_NC_0034_0048,01-Jan-1852,9535.3299150671,456304.342762004,3923892.6649673
usa_NC_0034_0047,01-Jan-1852,9522.3811885417,456301.140630654,3923842.60828483
usa_NC_0034_0046,01-Jan-1852,9503.80466731915,456292.135640596,3923792.87090419
usa_NC_0034_0045,01-Jan-1852,9487.47960622752,456285.453866827,3923742.99717634
usa_NC_0034_0044,01-Jan-1852,9473.4424290082,456281.131125674,3923692.99374459
usa_NC_0034_0043,01-Jan-1852,9461.51799721493,456278.985228961,3923642.87856113
usa_NC_0034_0042,01-Jan-1852,9447.90230926148,456275.096429558,3923592.85451238
usa_NC_0034_0041,01-Jan-1852,9439.03559491498,456276.098961725,3923542.58788923
usa_NC_0034_0040,01-Jan-1852,9429.21671547079,456276.12024839,3923492.37259317
usa_NC_0034_0039,01-Jan-1852,9419.55282494854,456276.300562552,3923442.15242034
usa_NC_0034_0038,01-Jan-1852,9410.17176255611,456276.771331977,3923391.92205999
usa_NC_0034_0037,01-Jan-1852,9403.10797799111,456279.625282542,3923341.59115391
usa_NC_0034_0036,01-Jan-1852,9392.557096231,456278.886516533,3923291.44381193
usa_NC_0034_0035,01-Jan-1852,9383.04882422144,456279.202192987,3923241.34040486
usa_NC_0034_0034,01-Jan-1852,9373.58200455634,456279.560273377,3923191.23633675
usa_NC_0034_0033,01-Jan-1852,9354.16647551667,456269.688200969,3923141.55644462
usa_NC_0034_0032,01-Jan-1852,9339.81110478941,456265.020391617,3923091.65602349
usa_NC_0034_0031,01-Jan-1852,9330.34720249337,456265.382086503,3923041.54875533
usa_NC_0034_0030,01-Jan-1852,9319.59041454237,456264.414459609,3922991.49591596
usa_NC_0034_0029,01-Jan-1852,9298.40616503884,456252.728279795,3922941.8681693
usa_NC_0034_0028,01-Jan-1852,9279.57588273109,456243.463399134,3922892.13635729
usa_NC_0034_0027,01-Jan-1852,9272.93726926837,456246.729799576,3922841.91117713
usa_NC_0034_0026,01-Jan-1852,9256.03615238324,456239.449185226,3922792.094481
usa_NC_0034_0025,01-Jan-1852,9240.34128455005,456233.409142977,3922742.22535932
usa_NC_0034_0024,01-Jan-1852,9219.67169723934,456222.258550377,3922692.54381397
usa_NC_0034_0023,01-Jan-1852,9209.9774821879,456222.385678918,3922642.43504644
usa_NC_0034_0022,01-Jan-1852,9196.15713363369,456218.273828671,3922592.48278132
usa_NC_0034_0021,01-Jan-1852,9176.66227228309,456208.333567503,3922542.73927398
usa_NC_0034_0020,01-Jan-1852,9160.05495571151,456201.360708018,3922492.88181108
usa_NC_0034_0019,01-Jan-1852,9150.53632267349,456201.66923053,3922442.76132949
usa_NC_0034_0018,01-Jan-1852,9131.33465872487,456192.033517926,3922392.99002408
usa_NC_0034_0017,01-Jan-1852,9119.53836826483,456189.990645876,3922343.01321145
usa_NC_0034_0016,01-Jan-1852,9105.40587500225,456185.510062645,3922293.31325328
usa_NC_0034_0015,01-Jan-1852,9087.08155533936,456176.722268025,3922243.77600783
usa_NC_0034_0014,01-Jan-1852,9068.82199306714,456167.930352624,3922194.58986124
usa_NC_0034_0013,01-Jan-1852,9059.02576414125,456167.83927814,3922145.05245494
usa_NC_0034_0012,01-Jan-1852,9050.93637153319,456169.694139331,3922094.48737135
usa_NC_0034_0011,01-Jan-1852,9033.55002400445,456161.863591212,3922044.94646771
usa_NC_0034_0010,01-Jan-1852,9016.22794902972,456154.097351447,3921995.41174369
usa_NC_0034_0009,01-Jan-1852,9000.9279506438,456148.408762239,3921945.79896021
usa_NC_0034_0008,01-Jan-1852,8989.69680272307,456146.903753891,3921896.01457326
usa_NC_0034_0007,01-Jan-1852,8978.19088392864,456145.113346927,3921846.25618715
usa_NC_0034_0006,01-Jan-1852,8965.84348778813,456142.456040568,3921796.5417712
usa_NC_0034_0005,01-Jan-1852,8949.21408987564,456135.392815683,3921747.02384264
usa_NC_0034_0004,01-Jan-1852,8932.57435056224,456128.317458933,3921697.51385112
usa_NC_0034_0003,01-Jan-1852,8919.85746934483,456125.278553101,3921647.82350525
usa_NC_0034_0002,01-Jan-1852,8899.3621297332,456114.231502121,3921598.51303868
usa_NC_0034_0001,01-Jan-1852,8894.43348565458,456119.210722052,3921548.44277075
usa_NC_0033_0260,01-Jan-1852,8885.56242796812,456120.132536253,3921498.55792506
usa_NC_0033_0259,01-Jan-1852,8865.44195112359,456109.467895824,3921449.24677348
usa_NC_0033_0258,01-Jan-1852,8857.34186221067,456111.184733174,3921399.31782623
usa_NC_0033_0257,01-Jan-1852,8847.34154788783,456110.945163816,3921349.48203305
usa_NC_0033_0256,01-Jan-1852,8837.46526876769,456110.834419525,3921299.63454099
usa_NC_0033_0255,01-Jan-1852,8828.03491176157,456111.184379999,3921249.75718817
usa_NC_0033_0254,01-Jan-1852,8807.52347938848,456100.110710907,3921200.49780225
usa_NC_0033_0253,01-Jan-1852,8804.34345165974,456106.906401787,3921150.2609633
usa_NC_0033_0252,01-Jan-1852,8793.59732864455,456105.901990272,3921100.44663437
usa_NC_0033_0251,01-Jan-1852,8774.02674563176,456095.795108632,3921051.15052715
usa_NC_0033_0250,01-Jan-1852,8767.87774019791,456099.533645228,3921001.06122198
usa_NC_0033_0249,01-Jan-1852,8750.35768626853,456091.576507807,3920951.47147352
usa_NC_0033_0248,01-Jan-1852,8742.31744418056,456093.423517331,3920901.19651287
usa_NC_0033_0247,01-Jan-1852,8729.72872814522,456090.57738949,3920851.19550034
usa_NC_0033_0246,01-Jan-1852,8716.94948307975,456087.542001321,3920801.16928883
usa_NC_0033_0245,01-Jan-1852,8700.46969854522,456080.720010753,3920751.20765681
usa_NC_0033_0244,01-Jan-1852,8690.19252551933,456080.295101378,3920700.88647901
usa_NC_0033_0243,01-Jan-1852,8682.88675153711,456082.931988071,3920650.40689505
usa_NC_0033_0242,01-Jan-1852,8668.8291198849,456078.607584916,3920600.30739529
usa_NC_0033_0241,01-Jan-1852,8656.51043658508,456076.075259346,3920550.11405924
usa_NC_0033_0240,01-Jan-1852,8644.9767330838,456074.351218651,3920499.88175759
usa_NC_0033_0239,01-Jan-1852,8635.98158321191,456075.240836603,3920449.52475327
usa_NC_0033_0238,01-Jan-1852,8625.35351128123,456074.447243437,3920399.25786163
usa_NC_0033_0237,01-Jan-1852,8616.4994986583,456075.478701107,3920348.91130526
usa_NC_0033_0236,01-Jan-1852,8600.53329804453,456069.188713877,3920298.90830683
usa_NC_0033_0235,01-Jan-1852,8589.96684444966,456068.45597155,3920248.65135222
usa_NC_0033_0234,01-Jan-1852,8578.78693660045,456067.062794716,3920198.56881247
usa_NC_0033_0233,01-Jan-1852,8567.5943926394,456065.643560477,3920148.55218773
usa_NC_0033_0232,01-Jan-1852,8554.51566223452,456062.283825449,3920098.62076308
usa_NC_0033_0231,01-Jan-1852,8543.42314796291,456060.967280032,3920048.60072745
usa_NC_0033_0230,01-Jan-1852,8532.72005073339,456060.051154651,3919998.56415557
usa_NC_0033_0229,01-Jan-1852,8524.88257076055,456062.082414808,3919948.40189349
usa_NC_0033_0228,01-Jan-1852,8514.63374890052,456061.633055551,3919898.34775678
usa_NC_0033_0227,01-Jan-1852,8502.52486052769,456059.270367913,3919848.37613734
usa_NC_0033_0226,01-Jan-1852,8490.97063510194,456057.478068451,3919798.38069835
usa_NC_0033_0225,01-Jan-1852,8479.48706944974,456055.758326054,3919748.38275531
usa_NC_0033_0224,01-Jan-1852,8461.22545561355,456047.064565136,3919698.69493724
usa_NC_0033_0223,01-Jan-1852,8450.94888575389,456046.58071373,3919648.67180553
usa_NC_0033_0222,01-Jan-1852,8433.32328955992,456038.539790185,3919598.96273943
usa_NC_0033_0221,01-Jan-1852,8426.49601330033,456041.603113798,3919548.79102719
usa_NC_0033_0220,01-Jan-1852,8415.04720198085,456039.914176664,3919498.81628517
usa_NC_0033_0219,01-Jan-1852,8404.54100494628,456039.19455506,3919448.80117737
usa_NC_0033_0218,01-Jan-1852,8394.11064301267,456038.552952055,3919398.78264524
usa_NC_0033_0217,01-Jan-1852,8382.07410029949,456036.262993974,3919348.81626212
usa_NC_0033_0216,01-Jan-1852,8370.46905759105,456034.41834911,3919298.82344283
usa_NC_0033_0215,01-Jan-1852,8351.26651424823,456024.763893242,3919249.14144789
usa_NC_0033_0214,01-Jan-1852,8334.16660679838,456017.271911484,3919199.3680237
usa_NC_0033_0213,01-Jan-1852,8325.35270984714,456018.239370264,3919149.54646434
usa_NC_0033_0212,01-Jan-1852,8319.35450076609,456022.093773909,3919099.64687744
usa_NC_0033_0211,01-Jan-1852,8308.65314346683,456021.112405854,3919049.94568369
usa_NC_0033_0210,01-Jan-1852,8300.46176939618,456022.712946319,3919000.1328732
usa_NC_0033_0209,01-Jan-1852,8289.08762267663,456021.045446547,3918950.4318871
usa_NC_0033_0208,01-Jan-1852,8276.31941473175,456017.946157816,3918900.78178371
usa_NC_0033_0207,01-Jan-1852,8264.37501318087,456015.694714919,3918851.09288098
usa_NC_0033_0206,01-Jan-1852,8244.09470736819,456004.859199642,3918801.82119448
usa_NC_0033_0205,01-Jan-1852,8229.69743174495,456000.057989412,3918752.3745076
usa_NC_0033_0204,01-Jan-1852,8219.00562941717,455999.040093381,3918702.90487545
usa_NC_0033_0203,01-Jan-1852,8205.5847087469,455995.209571154,3918653.58314344
usa_NC_0033_0202,01-Jan-1852,8190.99082864173,455990.167747505,3918604.33724272
usa_NC_0033_0201,01-Jan-1852,8175.09339792467,455983.778145439,3918555.18370815
usa_NC_0033_0200,01-Jan-1852,8159.657512021,455977.861374916,3918506.01935334
usa_NC_0033_0199,01-Jan-1852,8143.65363569885,455971.31569569,3918457.10366246
usa_NC_0033_0198,01-Jan-1852,8126.68970469279,455963.746807673,3918408.40903566
usa_NC_0033_0197,01-Jan-1852,8106.9675211493,455953.316537716,3918359.95762017
usa_NC_0033_0196,01-Jan-1852,8086.56923662997,455942.174542565,3918311.61759178
usa_NC_0033_0195,01-Jan-1852,8068.95256774308,455933.902043778,3918263.11297353
usa_NC_0033_0194,01-Jan-1852,8055.06988718865,455929.492845852,3918214.33064789
usa_NC_0033_0193,01-Jan-1852,8043.2792095799,455927.251537335,3918165.37552962
usa_NC_0033_0192,01-Jan-1852,8031.83772288403,455925.340947793,3918116.5473989
usa_NC_0033_0191,01-Jan-1852,8020.79095727391,455923.840246948,3918067.68241539
usa_NC_0033_0190,01-Jan-1852,8007.83473849266,455920.354539383,3918019.00661899
usa_NC_0033_0189,01-Jan-1852,7993.86032423427,455915.806732128,3917970.44980085
usa_NC_0033_0188,01-Jan-1852,7978.85817489524,455910.197740625,3917921.95869624
usa_NC_0033_0187,01-Jan-1852,7962.92634605476,455903.621381536,3917873.56421938
usa_NC_0033_0186,01-Jan-1852,7945.68930265791,455895.681448463,3917825.33266395
usa_NC_0033_0185,01-Jan-1852,7927.44733870933,455886.688171648,3917777.24401481
usa_NC_0033_0184,01-Jan-1852,7906.53070266831,455874.932582167,3917729.32933409
usa_NC_0033_0183,01-Jan-1852,7883.09900194237,455860.555601278,3917681.69792498
usa_NC_0033_0182,01-Jan-1852,7857.75227160153,455844.163276176,3917634.37906483
usa_NC_0033_0181,01-Jan-1852,7831.3147749725,455826.616805126,3917587.2694656
usa_NC_0033_0180,01-Jan-1852,7803.92281372823,455808.050899473,3917540.39057084
usa_NC_0033_0179,01-Jan-1852,7783.44695291312,455796.720437594,3917492.59780462
usa_NC_0033_0178,01-Jan-1917,7974.74150428699,456007.683573212,3917413.09451826
usa_NC_0033_0177,01-Jan-1917,7957.39091427274,455999.776045245,3917364.12133217
usa_NC_0033_0176,01-Jan-1917,7937.74437895044,455989.456567802,3917315.50152574
usa_NC_0033_0175,01-Jan-1917,7918.15670900193,455979.197121204,3917266.88171069
usa_NC_0033_0174,01-Jan-1917,7898.41851678981,455968.777442393,3917218.29559598
usa_NC_0033_0173,01-Jan-1917,7878.72888070739,455958.406880755,3917169.71147748
usa_NC_0033_0172,01-Jan-1917,7857.7707437088,455946.697498241,3917121.35376765
usa_NC_0033_0171,01-Jan-1917,7835.40007077871,455933.494715764,3917073.2609829
usa_NC_0033_0170,01-Jan-1917,7806.25788639606,455913.140243158,3917026.40081721
usa_NC_0033_0169,01-Jan-1917,7786.19556152647,455902.358784334,3916977.97103599
usa_NC_0033_0168,01-Jan-1917,7768.78350546428,455894.367286503,3916929.10438628
usa_NC_0033_0167,01-Jan-1917,7755.83241494645,455891.086390715,3916879.42980631
usa_NC_0033_0166,01-Jan-1917,7742.86005076337,455887.793336191,3916829.70750713
usa_NC_0033_0165,01-Jan-1917,7727.17806728277,455881.640955771,3916780.46632047
usa_NC_0033_0164,01-Jan-1917,7708.5614599643,455872.384287855,3916731.78385818
usa_NC_0033_0163,01-Jan-1917,7687.00757597178,455860.046371242,3916683.53128725
usa_NC_0033_0162,01-Jan-1917,7667.85809127898,455850.262599485,3916634.767212
usa_NC_0033_0161,01-Jan-1917,7648.86792592113,455840.64842106,3916585.96748404
usa_NC_0033_0160,01-Jan-1917,7629.79904094153,455830.951294249,3916537.1811303
usa_NC_0033_0159,01-Jan-1917,7610.50904794957,455821.019836165,3916488.43907544
usa_NC_0033_0158,01-Jan-1917,7590.68750074286,455810.523772659,3916439.80983205
usa_NC_0033_0157,01-Jan-1917,7570.87373128741,455800.035870891,3916391.17943654
usa_NC_0033_0156,01-Jan-1917,7550.99700731171,455789.48089655,3916342.56342092
usa_NC_0033_0155,01-Jan-1917,7531.4826581497,455779.323044533,3916293.80936719
usa_NC_0033_0154,01-Jan-1917,7512.29314555679,455769.529428518,3916244.89028157
usa_NC_0033_0153,01-Jan-1917,7493.12372063427,455759.757372056,3916195.96581747
usa_NC_0033_0152,01-Jan-1917,7475.24098168894,455751.355586911,3916146.75035892
usa_NC_0033_0151,01-Jan-1917,7458.85847771922,455744.552327035,3916097.19144423
usa_NC_0033_0150,01-Jan-1917,7436.8003417107,455731.704512118,3916048.91724144
usa_NC_0033_0149,01-Jan-1917,7414.94670806074,455719.073540645,3916000.60151162
usa_NC_0033_0148,01-Jan-1917,7410.73653851889,455725.225281768,3915948.33010657
usa_NC_0033_0147,01-Jan-1917,7395.15141073501,455719.257369001,3915898.66005933
usa_NC_0033_0146,01-Jan-1917,7380.65673152939,455714.45620667,3915848.71605222
usa_NC_0033_0145,01-Jan-1917,7366.62464144194,455709.500055182,3915801.9084037
usa_NC_0033_0144,01-Jan-1917,7344.30949515589,455695.467855718,3915758.24970111
usa_NC_0033_0143,01-Jan-1917,7321.67123264547,455681.962553799,3915710.30524456
usa_NC_0033_0142,01-Jan-1917,7297.95521192464,455667.875394107,3915659.77248926
usa_NC_0033_0141,01-Jan-1917,7271.28141494237,455650.953683646,3915608.33044099
usa_NC_0033_0140,01-Jan-1917,7240.14924885647,455628.54089291,3915561.61537817
usa_NC_0033_0139,01-Jan-1917,7210.49605016232,455607.553986587,3915515.31228353
usa_NC_0033_0138,01-Jan-1917,7187.16904402165,455593.328039543,3915467.45933338
usa_NC_0033_0137,01-Jan-1917,7165.82405052677,455581.22093089,3915419.11774579
usa_NC_0033_0136,01-Jan-1917,7145.70426691446,455570.424540238,3915370.46945933
usa_NC_0033_0135,01-Jan-1917,7125.98167468264,455560.053566865,3915321.71921592
usa_NC_0033_0134,01-Jan-1917,7106.27116717548,455549.695985371,3915272.96362661
usa_NC_0033_0133,01-Jan-1917,7087.02767510162,455539.839117592,3915224.08560253
usa_NC_0033_0132,01-Jan-1917,7068.26060660626,455530.493146645,3915175.08219619
usa_NC_0033_0131,01-Jan-1917,7049.4129524999,455521.060890855,3915126.09933823
usa_NC_0033_0130,01-Jan-1917,7031.84394577744,455513.000566466,3915076.77615473
usa_NC_0033_0129,01-Jan-1917,7014.61226751493,455505.303881797,3915027.35467332
usa_NC_0033_0128,01-Jan-1946,6772.39535580401,455256.246596816,3915037.62281189
usa_NC_0033_0127,01-Jan-1946,6755.57575821681,455248.92304173,3914988.43702536
usa_NC_0033_0126,01-Jan-1852,6686.62458206885,455185.641360056,3914953.24309567
usa_NC_0033_0125,01-Jan-1852,6672.66851575203,455181.380121061,3914903.34581808
usa_NC_0033_0124,01-Jan-1946,6694.36366422162,455215.415939945,3914843.73489334
usa_NC_0033_0123,01-Jan-1946,6669.70118818612,455199.671038706,3914796.66804295
usa_NC_0033_0122,01-Jan-1917,6858.73996583351,455413.912901172,3914689.24487318
usa_NC_0033_0121,01-Jan-1852,6614.96473721069,455162.358841079,3914704.05523577
usa_NC_0033_0120,01-Jan-1852,6599.87424085141,455156.901560905,3914654.35404889
usa_NC_0033_0119,01-Jan-1852,6585.23674732468,455151.933861927,3914604.51462788
usa_NC_0033_0118,01-Jan-1852,6570.64659242564,455147.040864822,3914554.5429544
usa_NC_0033_0117,01-Jan-1852,6555.38750916488,455141.440439269,3914504.69776954
usa_NC_0033_0116,01-Jan-1852,6539.7880701519,455135.477298897,3914454.93080483
usa_NC_0033_0115,01-Jan-1852,6523.06412715384,455128.306832886,3914405.46705823
usa_NC_0033_0114,01-Jan-1852,6503.80915824905,455118.413315843,3914356.71387094
usa_NC_0033_0113,01-Jan-1852,6484.33431183637,455108.284613872,3914308.01553421
usa_NC_0033_0112,01-Jan-1852,6465.32983608973,455098.66433151,3914259.1733223
usa_NC_0033_0111,01-Jan-1852,6445.97842386454,455088.671934858,3914210.42278552
usa_NC_0033_0110,01-Jan-1852,6423.7866758908,455075.619154476,3914162.49244346
usa_NC_0033_0109,01-Jan-1852,6403.03670061685,455064.121242606,3914114.13876897
usa_NC_0033_0108,01-Jan-1852,6392.34895736449,455063.476970974,3914062.82009541
usa_NC_0033_0107,01-Jan-1852,6374.47285131453,455055.083860935,3914013.5950731
usa_NC_0033_0106,01-Jan-1852,6351.29237227286,455040.96937543,3913965.93210072
usa_NC_0033_0105,01-Jan-1852,6327.74531995977,455026.458938936,3913918.37987861
usa_NC_0033_0104,01-Jan-1852,6315.45208867304,455024.170587948,3913867.09549205
usa_NC_0033_0103,01-Jan-1852,6298.16702223109,455016.512849553,3913817.20665259
usa_NC_0033_0102,01-Jan-1852,6279.71574665271,455007.595437925,3913767.6701639
usa_NC_0033_0101,01-Jan-1852,6261.3932133124,454998.815923909,3913718.10059536
usa_NC_0033_0100,01-Jan-1852,6243.66387698109,454990.675325622,3913668.36092101
usa_NC_0033_0099,01-Jan-1852,6225.50060557039,454982.065469062,3913618.7550859
usa_NC_0033_0098,01-Jan-1852,6209.93098841322,454976.295888193,3913568.17166723
usa_NC_0033_0097,01-Jan-1852,6197.77112697053,454974.205571096,3913516.57687251
usa_NC_0033_0096,01-Jan-1852,6181.73702746497,454967.932481304,3913466.14280401
usa_NC_0033_0095,01-Jan-1852,6167.65346646975,454963.755894956,3913415.17124827
usa_NC_0033_0094,01-Jan-1852,6151.76169698274,454957.625416526,3913364.74985319
usa_NC_0033_0093,01-Jan-1852,6133.8857419487,454949.353508981,3913314.91905898
usa_NC_0033_0092,01-Jan-1852,6114.75227770748,454939.724590348,3913265.46179813
usa_NC_0033_0091,01-Jan-1852,6096.2382194506,454930.759379031,3913215.84411758
usa_NC_0033_0090,01-Jan-1852,6078.29865410455,454922.408919517,3913166.08180375
