id,date_init,x_init,UTM_E_init,UTM_N_init,date_now,x_now,UTM_E_now,UTM_N_now,dx
usa_NC_0032_0164,01-Jan-1852,3677.77448464351,453861.181467736,3906226.24548893,08-Dec-2019,3302.45380919556,453473.325377851,3906251.84516742,-375.32067544795
usa_NC_0032_0165,01-Jan-1872,3621.02981513867,453792.393170095,3906280.90229096,08-Dec-2019,3325.56724470865,453487.058719064,3906301.07338448,-295.46257043002
usa_NC_0032_0166,01-Jan-1852,3695.5340683615,453859.238300985,3906326.60245376,08-Dec-2019,3339.72940991747,453491.541221611,3906350.91516277,-355.80465844403
usa_NC_0032_0167,01-Jan-1852,3715.89026517295,453870.126233837,3906375.99911829,08-Dec-2019,3357.6774316156,453499.936046446,3906400.49861134,-358.21283355735
usa_NC_0032_0168,01-Jan-1852,3727.60867655645,453872.087627424,3906425.98623866,08-Dec-2019,3376.93258186768,453509.681830408,3906449.99203564,-350.67609468877
usa_NC_0032_0169,01-Jan-1872,3672.61508839916,453805.104712669,3906480.54453812,08-Dec-2019,3395.80551623922,453519.032753086,3906499.51092787,-276.80957215994
usa_NC_0032_0170,01-Jan-1872,3681.73004048235,453804.374586929,3906530.71477143,08-Dec-2019,3414.19355119724,453527.882680042,3906549.06239869,-267.53648928511
usa_NC_0032_0171,01-Jul-1852,3762.97655923682,453878.191318108,3906575.93430108,08-Dec-2019,3435.39198537184,453539.637235005,3906598.4203593,-327.58457386498
usa_NC_0032_0172,01-Jan-1872,3706.5293911566,453809.703521241,3906630.60552644,08-Dec-2019,3451.26271811254,453545.885812424,3906648.1433859,-255.26667304406
usa_NC_0032_0173,01-Jan-1852,3781.55718172181,453877.092592975,3906676.25537847,08-Dec-2019,3472.23493860769,453557.400758062,3906697.54600295,-309.32224311412
usa_NC_0032_0174,01-Jan-1872,3744.40132089715,453828.482106182,3906729.90260549,08-Dec-2019,3489.522346578,453564.988900424,3906747.79507651,-254.87897431915
usa_NC_0032_0175,01-Jan-1852,3813.62920801342,453889.850530402,3906776.08333189,08-Dec-2019,3507.32724727474,453573.109345186,3906798.0212349,-306.30196073868
usa_NC_0032_0176,01-Jan-1872,3792.57313180234,453857.863972204,3906828.70037312,08-Dec-2019,3527.37019935114,453583.547117574,3906848.07208615,-265.2029324512
usa_NC_0032_0177,01-Jan-1852,3850.90028027686,453907.99161615,3906875.50433415,08-Dec-2019,3545.88554061839,453592.407986318,3906898.21848353,-305.01473965847
usa_NC_0032_0178,01-Jan-1852,3872.9918719413,453920.643316659,3906924.93070126,08-Dec-2019,3564.04362316575,453600.901891018,3906948.37810471,-308.94824877555
usa_NC_0032_0179,01-Jan-1852,3884.13859976521,453921.969554659,3906975.17890005,08-Dec-2019,3582.43465813392,453609.639525326,3906998.50683989,-301.70394163129
usa_NC_0032_0180,01-Jan-1872,3845.48824301286,453871.729283553,3907029.35530327,08-Dec-2019,3602.34804547792,453619.956273026,3907048.50213512,-243.14019753494
usa_NC_0032_0181,01-Jan-1872,3860.29399344759,453876.82857907,3907079.39483291,08-Dec-2019,3622.54010526829,453630.565249203,3907098.45716128,-237.7538881793
usa_NC_0032_0182,01-Jan-1852,3929.63830360749,453938.434722637,3907124.98006555,08-Dec-2019,3641.55578104262,453639.959147116,3907148.48944277,-288.08252256487
usa_NC_0032_0183,01-Jan-1852,3942.78957986169,453941.836421008,3907175.07171379,08-Dec-2019,3657.99147112069,453646.682321981,3907198.72055789,-284.798108741
usa_NC_0032_0184,01-Jan-1852,3957.38710578479,453946.737225075,3907225.04193493,08-Dec-2019,3672.69867300407,453651.615330118,3907249.08932808,-284.68843278072
usa_NC_0032_0185,01-Jan-1872,3919.04311097827,453896.741760242,3907279.55669555,08-Dec-2019,3689.24690478267,453658.458016833,3907299.29669624,-229.7962061956
usa_NC_0032_0186,01-Jan-1872,3934.55414303917,453902.576198469,3907329.51656596,08-Dec-2019,3704.75126742412,453664.219681691,3907349.58671567,-229.80287561505
usa_NC_0032_0187,01-Jan-1852,3997.08812104097,453957.198501052,3907375.29632377,08-Dec-2019,3720.89471197375,453670.645503831,3907399.81447591,-276.19340906722
usa_NC_0032_0188,01-Jul-1852,4006.12767352883,453956.332686583,3907425.7608068,08-Dec-2019,3736.37855207959,453676.388266448,3907450.09435639,-269.74912144924
usa_NC_0032_0189,01-Jan-1872,3969.31157285192,453907.86236653,3907480.44048787,08-Dec-2019,3753.02176247495,453683.335647081,3907500.26250223,-216.28981037697
usa_NC_0032_0190,01-Jan-1852,4033.67804775092,453964.426261697,3907525.85558754,08-Dec-2019,3771.91653449278,453692.617650888,3907550.2377345,-261.76151325814
usa_NC_0032_0191,01-Jan-1852,4043.28247561288,453964.131589414,3907576.34459485,08-Dec-2019,3788.36170366255,453699.335194478,3907600.54540535,-254.92077195033
usa_NC_0032_0192,01-Jan-1852,4061.5721482422,453972.861804841,3907625.99317361,08-Dec-2019,3802.17202523462,453703.324756241,3907651.05847697,-259.40012300758
usa_NC_0032_0193,01-Jan-1852,4073.8509346193,453975.347453936,3907676.21648988,08-Dec-2019,3814.09502324587,453705.352732184,3907701.75646299,-259.75591137343
usa_NC_0032_0194,01-Jan-1852,4089.73075412667,453981.576481064,3907726.08372602,08-Dec-2019,3828.95003483983,453710.42813554,3907752.16695281,-260.78071928684
usa_NC_0032_0195,01-Jan-1852,4106.98026394778,453989.231740938,3907775.80351253,08-Dec-2019,3847.95146625456,453719.81705135,3907802.15147325,-259.02879769322
usa_NC_0032_0196,01-Jan-1852,4120.71445387915,453993.232094288,3907825.87405577,08-Dec-2019,3872.61833095951,453735.104139855,3907851.53178639,-248.09612291964
usa_NC_0032_0197,01-Jan-1852,4132.1243532073,453994.813555476,3907876.18806769,08-Dec-2019,3891.79640134312,453744.686145531,3907901.45145611,-240.32795186418
usa_NC_0032_0198,01-Jan-1852,4146.74071553772,453999.731901197,3907926.16663183,08-Dec-2019,3914.74738852216,453758.199982486,3907950.94913056,-231.99332701556
usa_NC_0032_0199,01-Jan-1852,4163.28221362448,454006.6527097,3907975.94868527,08-Dec-2019,3936.46447215881,453770.431878864,3908000.56512448,-226.81774146567
usa_NC_0032_0200,01-Jan-1917,4147.75245958489,453980.162272362,3908029.2636099,08-Dec-2019,3966.19700523758,453791.018211253,3908049.27770861,-181.55545434731
usa_NC_0032_0201,01-Jan-1852,4185.75558995242,454009.439309594,3908076.69206748,08-Dec-2019,3996.46691121679,453812.174154543,3908097.88212654,-189.288678735631
usa_NC_0032_0202,01-Jan-1852,4200.69558916309,454014.688797658,3908126.66509038,08-Dec-2019,4019.60707509943,453825.907452101,3908147.24696517,-181.08851406366
usa_NC_0032_0203,01-Jan-1917,4194.41451749028,453997.808022877,3908179.08855039,08-Dec-2019,4037.62623310818,453834.305555873,3908197.17703524,-156.7882843821
usa_NC_0032_0204,01-Jan-1917,4213.31584053765,454007.181687647,3908228.63850886,08-Dec-2019,4051.36724630743,453838.242455977,3908247.59994348,-161.94859423022
usa_NC_0032_0205,01-Jan-1917,4229.85629855758,454014.094043248,3908278.457556,08-Dec-2019,4063.22919204329,453840.217211825,3908298.25269416,-166.62710651429
usa_NC_0032_0206,01-Jan-1852,4273.78593027114,454049.597294911,3908324.97247364,08-Dec-2019,4075.07752289742,453842.175144262,3908348.92015453,-198.708407373721
usa_NC_0032_0207,01-Jan-1852,4288.1440001892,454054.241534287,3908375.00462254,08-Dec-2019,4085.6377945076,453842.785463555,3908399.75821118,-202.5062056816
usa_NC_0032_0208,01-Jan-1852,4304.56118339645,454061.035763431,3908424.78570923,08-Dec-2019,4096.3603226438,453843.561752238,3908450.59374007,-208.20086075265
usa_NC_0032_0209,01-Jan-1852,4321.34332043933,454068.211320213,3908474.52096188,08-Dec-2019,4106.7905848529,453844.027739201,3908501.49061157,-214.55273558643
usa_NC_0032_0210,01-Jan-1852,4333.19391656095,454070.233032712,3908524.88080334,08-Dec-2019,4119.22952244576,453846.589454481,3908552.15056527,-213.96439411519
usa_NC_0032_0211,01-Jan-1852,4350.03810767109,454077.731387915,3908573.31733309,08-Dec-2019,4136.86927201188,453854.586563771,3908602.1511233,-213.16883565921
usa_NC_0032_0212,01-Jan-1917,4344.74546756284,454061.536394633,3908627.35315727,08-Dec-2019,4154.58049947928,453862.606975749,3908652.39983974,-190.16496808356
usa_NC_0032_0213,01-Jan-1852,4379.54848031427,454087.552937864,3908674.76715833,08-Dec-2019,4173.67946606058,453872.107858256,3908702.32178902,-205.86901425369
usa_NC_0032_0214,01-Jan-1852,4392.14475728513,454090.336709399,3908725.1188109,08-Dec-2019,4194.84179534112,453883.77184191,3908751.94874789,-197.30296194401
usa_NC_0033_0001,01-Jan-1852,4405.64873019845,454094.068762397,3908775.35716094,08-Dec-2019,4216.52276031155,453895.983838435,3908801.48000341,-189.1259698869
usa_NC_0033_0002,01-Jan-1852,4423.26053075811,454102.10423666,3908825.02309391,08-Dec-2019,4235.86913555476,453905.755790126,3908851.30802389,-187.39139520335
usa_NC_0033_0003,01-Jan-1852,4442.60287191615,454111.953949804,3908874.44137982,08-Dec-2019,4260.82036699031,453921.404525319,3908900.32973296,-181.782504925841
usa_NC_0033_0004,01-Jan-1852,4462.02485914444,454121.888909119,3908923.8395205,08-Dec-2019,4287.63939330081,453939.018375956,3908949.04920317,-174.385465843629
usa_NC_0033_0005,01-Jan-1852,4481.18499988876,454131.550965964,3908973.26708377,08-Dec-2019,4311.16647663708,453953.18674793,3908998.21133612,-170.01852325168
usa_NC_0033_0006,01-Jan-1852,4501.57262918344,454142.502868766,3909022.50402843,08-Dec-2019,4344.87794861045,453978.049053214,3909045.83110604,-156.694680572989
usa_NC_0033_0007,01-Jan-1852,4521.19758531289,454152.656640984,3909071.84296045,08-Dec-2019,4363.00839039702,453986.566104738,3909095.73383254,-158.18919491587
usa_NC_0033_0008,01-Jan-1852,4541.90910886969,454163.953703742,3909121.00552799,08-Dec-2019,4382.60504014073,453996.623837423,3909145.40892607,-159.304068728959
usa_NC_0033_0009,01-Jan-1852,4560.63154707821,454173.163538371,3909170.46244922,08-Dec-2019,4400.3090561221,454004.694638954,3909195.36867192,-160.32249095611
usa_NC_0033_0010,01-Jan-1852,4578.14954922692,454181.132100699,3909219.98455231,08-Dec-2019,4415.63379801371,454010.317747275,3909245.43541996,-162.51575121321
usa_NC_0033_0011,01-Jan-1852,4597.41083188251,454190.934881394,3909269.2240392,08-Dec-2019,4432.13659946976,454017.181485603,3909295.30559305,-165.27423241275
usa_NC_0033_0012,01-Jan-1852,4616.42699475586,454200.480856301,3909318.4977564,08-Dec-2019,4446.13998600297,454021.416568669,3909345.57525434,-170.28700875289
usa_NC_0033_0013,01-Jan-1852,4635.30616110324,454209.883574303,3909367.78924916,08-Dec-2019,4456.81482786121,454022.149130351,3909396.3862517,-178.49133324203
usa_NC_0033_0014,01-Jan-1852,4653.59528088753,454218.666313417,3909417.17215842,08-Dec-2019,4472.63761852391,454028.294247323,3909446.38236984,-180.95766236362
usa_NC_0033_0015,01-Jan-1852,4671.71372358928,454227.269938369,3909466.5804041,08-Dec-2019,4487.35276826857,454033.273094203,3909496.5623062,-184.36095532071
usa_NC_0033_0016,01-Jan-1852,4690.2560891068,454236.320146362,3909515.9171902,08-Dec-2019,4489.91481307301,454025.459429056,3909548.73971139,-200.34127603379
usa_NC_0033_0017,01-Jan-1852,4706.39581950009,454242.831700952,3909565.69695873,08-Dec-2019,4507.19333920397,454033.105402656,3909598.65404906,-199.20248029612
usa_NC_0033_0018,01-Jan-1852,4723.32399697185,454250.16656514,3909615.38026692,08-Dec-2019,4547.96944071901,454065.48253369,3909644.71980556,-175.35455625284
usa_NC_0033_0019,01-Jan-1852,4739.52328472028,454256.733200217,3909665.18833166,08-Dec-2019,4587.89393756827,454096.979899217,3909690.84223623,-151.629347152009
usa_NC_0033_0020,01-Jan-1852,4754.09452963103,454261.583121392,3909715.2790697,08-Dec-2019,4594.97406986382,454093.87772873,3909742.49875508,-159.12045976721
usa_NC_0033_0021,01-Jan-1852,4766.58772880454,454264.240039886,3909765.73950451,08-Dec-2019,4620.01575988261,454109.705172841,3909791.08777599,-146.57196892193
usa_NC_0033_0022,01-Jan-1852,4784.86088543266,454272.989332294,3909815.20832867,08-Dec-2019,4642.68436944986,454123.035306228,3909840.06371172,-142.1765159828
usa_NC_0033_0023,01-Jan-1852,4805.91343807037,454284.671210767,3909864.18551112,08-Dec-2019,4663.26647517269,454134.167351588,3909889.39162888,-142.64696289768
usa_NC_0033_0024,01-Jan-1852,4824.16421089412,454293.398130557,3909913.65206478,08-Dec-2019,4680.11373299748,454141.359206885,3909939.3776491,-144.05047789664
usa_NC_0033_0025,01-Jan-1852,4840.59888960201,454300.207647963,3909963.44592823,08-Dec-2019,4693.65349269673,454145.057858283,3909989.96578423,-146.94539690528
usa_NC_0033_0026,01-Jan-1852,4857.6095661373,454307.625968523,3910013.1326077,08-Dec-2019,4703.38504448946,454144.734442642,3910041.24738666,-154.22452164784
usa_NC_0033_0027,01-Jan-1852,4876.63346781892,454317.190336212,3910062.35377407,08-Dec-2019,4715.37685380548,454146.837324041,3910091.9216831,-161.25661401344
usa_NC_0033_0028,01-Jan-1852,4896.83644444474,454328.000931263,3910111.35553601,08-Dec-2019,4729.2056695133,454150.878607934,3910142.27029913,-167.63077493144
usa_NC_0033_0029,01-Jan-1852,4915.78770045367,454337.489559766,3910160.58499629,08-Dec-2019,4745.0495350368,454157.047625972,3910192.25435891,-170.73816541687
usa_NC_0033_0030,01-Jan-1852,4929.53753209813,454341.480399473,3910210.78297385,08-Dec-2019,4760.7252821994,454163.037945906,3910242.27473095,-168.81224989873
usa_NC_0033_0031,01-Jan-1852,4948.51720467965,454350.998687249,3910260.00902659,08-Dec-2019,4777.90447684724,454170.616744535,3910292.01831809,-170.612727832409
usa_NC_0033_0032,01-Jan-1852,4973.53069291396,454366.897942625,3910308.09475469,08-Dec-2019,4792.83357047608,454175.815702378,3910342.18855855,-180.697122437879
usa_NC_0033_0033,01-Jan-1852,4990.29128739034,454374.07117778,3910357.73168726,08-Dec-2019,4806.68308877335,454179.871427299,3910392.57055798,-183.608198616989
usa_NC_0033_0034,01-Jan-1852,5008.59705645258,454382.878481048,3910407.07663471,08-Dec-2019,4824.59184416384,454188.219577809,3910442.18719423,-184.00521228874
usa_NC_0033_0035,01-Jan-1852,5029.59533655737,454394.534848755,3910455.9045131,08-Dec-2019,4848.16934010095,454202.56577943,3910490.71667222,-181.42599645642
usa_NC_0033_0036,01-Jan-1852,5050.35171954945,454405.936451988,3910504.77285257,08-Dec-2019,4872.990544356,454218.230537848,3910538.99462629,-177.36117519345
usa_NC_0033_0037,01-Jan-1852,5066.84617126123,454412.827765667,3910554.46241697,08-Dec-2019,4898.37891297432,454234.498509408,3910587.14829101,-168.46725828691
usa_NC_0033_0038,01-Jan-1852,5080.53881510573,454416.751971108,3910604.70201031,08-Dec-2019,4923.65273439904,454250.648293123,3910635.30884223,-156.886080706689
usa_NC_0033_0039,01-Jan-1852,5098.43298270745,454425.123566768,3910654.12687229,08-Dec-2019,4961.01197772735,454279.599194644,3910681.08345067,-137.421004980099
usa_NC_0033_0040,01-Jan-1852,5119.17415807132,454436.510573566,3910702.99064855,08-Dec-2019,4979.20610722396,454288.258980368,3910730.59689991,-139.968050847359
usa_NC_0033_0041,01-Jan-1852,5137.28999686061,454445.117441331,3910752.36937742,08-Dec-2019,4995.51923594745,454294.92606323,3910780.483252,-141.770760913159
usa_NC_0033_0042,01-Jan-1852,5154.32887351522,454452.583352564,3910801.96180929,08-Dec-2019,5008.53101791045,454298.094408984,3910831.03080156,-145.79785560477
usa_NC_0033_0043,01-Jan-1852,5175.36904421243,454464.289133343,3910850.75618681,08-Dec-2019,5021.46801853,454301.180944707,3910881.60612684,-153.901025682429
usa_NC_0033_0044,01-Jan-1852,5193.00301632901,454472.384877869,3910900.23365315,08-Dec-2019,5028.87361318393,454298.401137589,3910933.31035369,-164.129403145081
usa_NC_0033_0045,01-Jan-1852,5216.87130057488,454487.089794881,3910948.45196767,08-Dec-2019,5047.43148304481,454307.440371859,3910982.78117984,-169.439817530069
usa_NC_0033_0046,01-Jan-1852,5232.47203250622,454493.029105842,3910998.34478182,08-Dec-2019,5081.24777412297,454332.660285652,3911029.14626735,-151.224258383249
usa_NC_0033_0047,01-Jan-1852,5251.86289223458,454502.996648563,3911047.42100972,08-Dec-2019,5105.30446170013,454347.555871578,3911077.37188367,-146.55843053445
usa_NC_0033_0048,01-Jan-1852,5267.39023244282,454508.866018813,3911097.28929273,08-Dec-2019,5123.36645139971,454356.093967848,3911126.81996228,-144.02378104311
usa_NC_0033_0049,01-Jan-1852,5288.45317987818,454520.606924396,3911146.02412932,08-Dec-2019,5141.13300749294,454364.318256076,3911176.33076482,-147.32017238524
usa_NC_0033_0050,01-Jan-1852,5310.26923457504,454533.147321491,3911194.6013502,08-Dec-2019,5161.68967534334,454375.502421717,3911225.2680353,-148.5795592317
usa_NC_0033_0051,01-Jan-1852,5330.17044692061,454543.656427395,3911243.57188032,08-Dec-2019,5180.70215324787,454385.048262575,3911274.5236178,-149.468293672739
usa_NC_0033_0052,01-Jan-1852,5347.61516057255,454551.558606996,3911293.05217358,08-Dec-2019,5197.62852258969,454392.380012049,3911324.21328574,-149.98663798286
usa_NC_0033_0053,01-Jan-1852,5369.51196071791,454564.185778653,3911341.60721104,08-Dec-2019,5214.75470834266,454399.923156078,3911373.86478108,-154.757252375251
usa_NC_0033_0054,01-Jan-1852,5393.93686544714,454579.497339889,3911389.63025712,08-Dec-2019,5223.87495870878,454398.966896877,3911425.19370951,-170.06190673836
usa_NC_0033_0055,01-Jan-1852,5409.34732141081,454585.230915798,3911439.58160942,08-Dec-2019,5241.65906985792,454407.185280015,3911474.82365219,-167.68825155289
usa_NC_0033_0056,01-Jan-1852,5426.38290856111,454592.654702379,3911489.36806143,08-Dec-2019,5264.4721587885,454420.665075761,3911523.78794429,-161.91074977261
usa_NC_0033_0057,01-Jan-1852,5443.13475253735,454599.774513706,3911539.22769031,08-Dec-2019,5283.67212548714,454430.308109188,3911573.51395198,-159.46262705021
usa_NC_0033_0058,01-Jan-1852,5465.98030791023,454613.370568005,3911587.77586743,08-Dec-2019,5302.14361311461,454439.176123103,3911623.40079361,-163.83669479562
usa_NC_0033_0059,01-Jan-1852,5489.43385014824,454627.616555667,3911636.17427957,30-Jan-2016,5332.73992307838,454460.940200697,3911670.62762039,-156.693927069859
usa_NC_0033_0060,01-Jan-1852,5509.32029379411,454638.070266893,3911685.34665614,08-Dec-2019,5349.82326684373,454468.334485386,3911720.80542764,-159.497026950379
usa_NC_0033_0061,01-Jan-1852,5525.61880868869,454644.704313173,3911735.32375675,08-Dec-2019,5390.71067388555,454501.069996092,3911765.64574475,-134.90813480314
usa_NC_0033_0062,01-Jan-1852,5542.5031416502,454651.959184633,3911785.18362639,08-Dec-2019,5420.47968487809,454521.983248881,3911812.90845507,-122.02345677211
usa_NC_0033_0063,01-Jan-1852,5562.90232289695,454662.957090249,3911834.24930894,08-Dec-2019,5445.76017287232,454538.123156685,3911861.15245059,-117.14215002463
usa_NC_0033_0064,01-Jan-1852,5582.34208139999,454672.932943367,3911883.53349404,08-Dec-2019,5468.33172191111,454551.380442616,3911909.99761241,-114.01035948888
usa_NC_0033_0065,01-Jan-1852,5602.99027689092,454684.197666124,3911932.53472038,08-Dec-2019,5487.620032225,454561.13854844,3911959.59859953,-115.37024466592
usa_NC_0033_0066,01-Jan-1852,5625.17277935008,454697.100796913,3911981.16678222,08-Dec-2019,5505.24412152696,454569.12034324,3912009.59587784,-119.92865782312
usa_NC_0033_0067,01-Jan-1852,5647.41226001322,454710.077248218,3912029.72269814,08-Dec-2019,5523.00574979472,454577.267453947,3912059.46775732,-124.4065102185
usa_NC_0033_0068,01-Jan-1852,5667.6859487543,454720.962770437,3912078.71036226,08-Dec-2019,5542.0843086239,454586.832482399,3912108.96454926,-125.6016401304
